WITTCASE NUMBER: HA002363
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  RFA     	  RFA'		
 24.17   	-356.05		 71.05   	-111.90		
 22.75   	-371.31		 70.60   	-111.90		
 21.26   	-386.57		 70.15   	-116.99		
 19.72   	-386.57		 69.68   	-127.16		
 18.17   	-381.48		 69.18   	-137.33		
 16.64   	-376.40		 68.63   	-152.59		
 15.14   	-366.22		 68.02   	-162.77		
 13.67   	-350.97		 67.36   	-178.03		
 12.27   	-335.71		 66.65   	-193.29		
 10.93   	-315.36		 65.88   	-193.29		
  9.66   	-284.84		 65.11   	-188.20		
  8.52   	-264.50		 64.35   	-183.11		
  7.47   	-233.98		 63.62   	-162.77		
  6.53   	-208.54		 62.97   	-142.42		
  5.70   	-183.11		 62.40   	-122.07		
  4.96   	-157.68		 61.91   	-106.82		
  4.33   	-127.16		 61.49   	 -96.64		
  3.83   	 -96.64		 61.10   	 -81.38		
  3.44   	 -66.12		 60.77   	 -86.47		
  3.17   	 -35.61		 60.43   	 -86.47		
  3.03   	 -15.26		 60.08   	 -86.47		
  2.97   	   0.00		 59.74   	 -91.56		
  2.97   	  15.26		 59.37   	 -86.47		
  3.03   	  25.43		 59.02   	 -91.56		
  3.13   	  30.52		 58.66   	 -86.47		
  3.26   	  40.69		 58.31   	 -81.38		
  3.42   	  50.86		 57.99   	 -76.30		
  3.62   	  50.86		 57.68   	 -71.21		
  3.83   	  50.86		 57.40   	 -66.12		
  4.03   	  50.86		 57.13   	 -50.86		
  4.23   	  45.78		 56.93   	 -55.95		
  4.42   	  45.78		 56.70   	 -45.78		
  4.60   	  35.61		 56.52   	 -45.78		
  4.74   	  30.52		 56.34   	 -40.69		
  4.86   	  25.43		 56.17   	 -40.69		
  4.96   	  20.35		 56.01   	 -35.61		
  5.05   	  10.17		 55.87   	 -40.69		
  5.09   	  10.17		 55.71   	 -35.61		
  5.13   	   0.00		 55.56   	 -35.61		
  5.13   	   0.00		 55.42   	 -35.61		
  5.13   	   0.00		 55.28   	 -40.69		
  5.13   	  -5.09		 55.12   	 -35.61		
  5.11   	  -5.09		 54.97   	 -40.69		
  5.09   	  -5.09		 54.81   	 -40.69		
  5.07   	  -5.09		 54.65   	 -35.61		
  5.05   	  -5.09		 54.51   	 -40.69		
  5.03   	   0.00		 54.34   	 -30.52		
  5.03   	   0.00		 54.22   	 -35.61		
  5.03   	  10.17		 54.08   	 -35.61		
  5.07   	   5.09		 53.94   	 -35.61		
  5.09   	  10.17		 53.79   	 -30.52		
  5.13   	  10.17		 53.67   	 -35.61		
  5.17   	  10.17		 53.53   	 -25.43		
  5.21   	  10.17		 53.43   	 -30.52		
  5.25   	  15.26		 53.31   	 -30.52		
  5.31   	  25.43		 53.18   	 -25.43		
  5.41   	  20.35		 53.08   	 -30.52		
  5.49   	  35.61		 52.96   	 -35.61		
  5.64(E)	  35.61		 52.82   	 -35.61		
  5.78   	  35.61		 52.68   	 -35.61		
  5.92   	  35.61		 52.53   	 -30.52		
  6.06   	  25.43		 52.41   	 -30.52		
  6.16   	  20.35		 52.29   	 -30.52		
  6.25   	  15.26		 52.17   	 -30.52		
  6.31   	  15.26		 52.04   	 -35.61		
  6.37   	  20.35		 51.90   	 -35.61		
  6.45   	  30.52		 51.76   	 -35.61		
  6.57   	  35.61		 51.62   	 -40.69		
  6.71   	  30.52		 51.45   	 -35.61		
  6.84   	  40.69		 51.31   	 -40.69		
  7.00   	  50.86		 51.15   	 -30.52		
  7.20   	  81.38		 51.03   	 -30.52		
  7.53   	  96.64		 50.91   	 -30.52		
  7.91   	 106.82		 50.78   	 -25.43		
  8.34   	 122.07		 50.68   	 -30.52		
  8.83   	 137.33		 50.56   	 -30.52		
  9.38   	 157.68		 50.44   	 -30.52		
 10.01   	 183.11		 50.32   	 -30.52		
 10.74   	 203.46		 50.19   	 -30.52		
 11.56   	 223.80		 50.07   	 -35.61		
 12.45   	 239.06		 49.93   	 -30.52		
 13.41   	 249.24		 49.81   	 -35.61		
 14.40   	 315.36		 49.66   	 -35.61		
 15.67   	 330.62		 49.52   	 -35.61		
 16.99   	 340.79		 49.38   	 -30.52		
 18.35   	 335.71		 49.26   	 -30.52		
 19.69   	 325.53		 49.14   	 -25.43		
 21.00   	 315.36		 49.03   	 -30.52		
 22.26   	 310.27		 48.91   	 -35.61		
 23.50   	 300.10		 48.77   	 -35.61		
