WITTCASE NUMBER: HA002557
SAMPLE NUMBER:   24
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  RFA     	  RFA'		
  9.68   	 -20.35		 71.47   	 -25.43		
  9.60   	   0.00		 71.37   	 -20.35		
  9.60   	   0.00		 71.29   	 -20.35		
  9.60   	 -30.52		 71.21   	 -20.35		
  9.48   	 -30.52		 71.13   	 -20.35		
  9.36   	 -10.17		 71.05   	 -25.43		
  9.32   	  -5.09		 70.95   	 -25.43		
  9.30   	 -10.17		 70.84   	 -20.35		
  9.26   	  -5.09		 70.76   	 -25.43		
  9.24   	 -15.26		 70.66   	 -25.43		
  9.18   	 -10.17		 70.56   	 -30.52		
  9.14   	   5.09		 70.44   	 -20.35		
  9.16   	   5.09		 70.36   	 -25.43		
  9.18   	  10.17		 70.25   	 -25.43		
  9.22   	  10.17		 70.15   	 -20.35		
  9.26   	   5.09		 70.07   	 -25.43		
  9.28   	  10.17		 69.97   	 -15.26		
  9.32   	   5.09		 69.91   	 -20.35		
  9.34   	   0.00		 69.83   	 -20.35		
  9.34   	   0.00		 69.75   	 -20.35		
  9.34   	   0.00		 69.66   	 -20.35		
  9.34   	   5.09		 69.58   	 -20.35		
  9.36   	   0.00		 69.50   	 -20.35		
  9.36   	  -5.09		 69.42   	 -25.43		
  9.34   	   5.09		 69.32   	 -25.43		
  9.36   	  30.52		 69.22   	 -25.43		
  9.48   	   5.09		 69.11   	 -20.35		
  9.50   	 -25.43		 69.03   	 -20.35		
  9.40   	   5.09		 68.95   	 -20.35		
  9.42   	  25.43		 68.87   	 -20.35		
  9.52   	   0.00		 68.79   	 -20.35		
  9.52   	  -5.09		 68.71   	 -25.43		
  9.50   	 -30.52		 68.61   	 -15.26		
  9.38   	 -45.78		 68.55   	 -20.35		
  9.20   	 -10.17		 68.46   	 -20.35		
  9.16   	  10.17		 68.38   	 -30.52		
  9.20   	  15.26		 68.26   	 -30.52		
  9.26   	  -5.09		 68.14   	 -25.43		
  9.24   	 -30.52		 68.04   	 -25.43		
  9.11(E)	   5.09		 67.93   	 -25.43		
  9.14   	  10.17		 67.83   	 -30.52		
  9.18   	  -5.09		 67.71   	 -25.43		
  9.16   	  -5.09		 67.61   	 -20.35		
  9.14   	   0.00		 67.53   	 -30.52		
  9.14   	  10.17		 67.41   	 -35.61		
  9.18   	  20.35		 67.26   	 -30.52		
  9.26   	  20.35		 67.14   	 -30.52		
  9.34   	  25.43		 67.02   	 -30.52		
  9.44   	  25.43		 66.90   	 -30.52		
  9.54   	  30.52		 66.77   	 -35.61		
  9.66   	  25.43		 66.63   	 -25.43		
